1,7.704136,0,14.12739,48
0.9166667,7.793616,2,15.96467,48
0.9583333,7.660344,1,13.97447,48
1,7.860479,0,3.988806,48
0.9583333,7.777687,1,9.980162,48
1,7.830516,0,11.976,48
1,7.832225,0,8.017776,48
0.9583333,7.503176,1,19.93546,48
1,7.60808,0,25.93593,48
0.9583333,7.830075,1,11.96516,48
1,7.802577,0,11.98213,48
1,7.704029,0,15.96799,48
1,7.808837,0,15.95968,48
1,7.674504,0,14.20767,48
1,7.56961,0,29.94988,48
0.6458333,4.522504,2,700.6368,48
1,7.770606,0,11.96809,48
1,7.878708,0,5.989655,48
1,7.711117,0,21.94887,48
1,7.620605,0,19.97374,48
