0.875,7.846537,3,1.981741,48
0.9583333,7.559471,1,17.94482,48
0.7916667,7.708099,5,9.979962,48
1,7.855717,0,3.991973,48
0.75,7.79346,6,8.011453,48
0.9583333,7.795949,1,5.988095,48
0.875,7.728076,3,9.997404,48
0.875,7.838974,3,4.003598,48
0.9583333,7.792614,1,2.006373,48
0.7916667,7.772305,5,7.996674,48
0.75,7.753913,6,7.986856,48
0.75,7.839252,6,3.991997,48
0.9166667,7.686969,2,18.38695,48
0.9583333,7.764543,1,3.991973,48
0.875,7.882986,3,0,48
1,7.807841,0,1.995993,48
0.875,7.818997,3,1.99889,48
0.75,7.838646,6,3.991985,48
0.8333333,7.770728,4,6.007766,48
0.9166667,7.754643,2,4.000173,48
