0.5833333,3.933254,0,942.082,48
0.9583333,7.707396,1,11.96928,48
0.9583333,7.708234,1,11.99646,48
0.9166667,7.728345,2,17.96577,48
0.9583333,7.584512,1,18.41403,48
0.9583333,7.726888,1,13.9845,48
1,7.41661,0,33.96358,48
1,7.58295,0,37.15469,48
1,7.846072,0,9.960421,48
1,7.848372,0,5.978769,48
1,7.730688,0,9.987481,48
1,7.789479,0,7.984052,48
1,7.646051,0,11.96753,48
1,7.525735,0,23.12346,48
1,7.860363,0,3.994906,48
1,7.785848,0,11.97186,48
0.9583333,7.902062,1,7.971078,48
0.9583333,7.54187,1,25.93591,48
1,7.297352,0,33.92935,48
0.9166667,7.858693,2,3.992008,48
