0.9166667,7.842963,2,24.03341,48
0.7083333,7.908344,7,5.977808,48
0.9583333,7.877668,1,5.988001,48
0.9166667,7.913774,2,8.003805,48
0.9166667,7.843854,2,7.985823,48
0.7916667,7.837134,5,7.953226,48
0.9166667,7.922509,2,5.962629,48
0.8333333,7.858115,4,9.979998,48
0.875,7.738083,3,19.99512,48
0.9166667,7.756086,2,23.94143,48
0.9166667,7.49118,2,59.87195,48
0.8333333,7.029462,4,119.7302,48
0.9583333,7.888351,1,5.98033,48
0.8333333,7.948176,4,1.997975,48
0.9166667,7.469747,2,73.85717,48
0.9166667,7.854946,2,5.996974,48
0.875,7.925099,3,7.9561,48
0.875,7.802341,3,17.94014,48
0.8333333,7.838547,4,11.9631,48
0.9166667,7.919436,2,2.011054,48
