0.96,3.116725,1,347.9574,50
0.92,2.842717,2,435.5563,50
0.92,2.928172,2,389.7244,50
0.74,2.500768,1,339.2941,50
0.92,3.583319,2,191.0094,50
0.92,3.170206,1,369.9506,50
0.94,3.236182,1,179.7024,50
0.84,2.522897,2,560.2027,50
1,3.696886,0,95.09337,50
0.72,2.173054,0,709.4554,50
1,3.587866,0,101.0426,50
0.52,1.51361,1,1170.69,50
0.7,2.097646,0,370.7254,50
0.48,1.642725,1,813.9836,50
0.42,1.415785,2,1118.253,50
0.98,3.162832,0,136.5528,50
0.32,1.200299,1,1476.273,50
0.62,1.987847,0,348.7375,50
0.86,2.56126,0,604.1777,50
0.88,2.437491,2,547.7595,50
