0.32,7.70369,17,2.994006,50
0.32,7.886341,17,0,50
0.2,7.923061,20,0,50
0.28,7.828949,18,2.980388,50
0.28,7.799935,18,0,50
0.32,7.787657,17,0,50
0.28,7.888102,18,0,50
0.36,7.6926,16,6.087583,50
0.28,7.796926,18,2.993936,50
0.32,7.76277,17,0,50
0.28,7.875682,18,2.994024,50
0.32,7.661625,17,6.595302,50
0.24,7.601305,19,0,50
0.28,7.902754,18,0,50
0.2,7.724259,20,3.005337,50
0.24,7.959333,19,0,50
0.32,7.868483,17,0,50
0.24,7.857618,19,0,50
0.28,7.870811,18,0,50
0.24,7.731935,19,5.987942,50
