0.92,7.426085,2,15.78876,50
1,7.080061,0,78.09763,50
0.92,7.155458,2,52.01014,50
0.92,7.536348,2,14.40926,50
1,7.113906,0,33.76619,50
0.92,6.658807,2,88.72995,50
0.96,4.888897,1,431.2422,50
0.92,7.675307,2,4.189458,50
0.8,7.162853,5,16.63947,50
0.92,7.551641,2,10.53018,50
0.7,4.254234,5,518.3291,50
0.96,6.869565,1,40.24749,50
0.96,7.369065,1,28.76579,50
0.58,2.71488,4,875.4548,50
0.92,7.0988,2,16.35326,50
0.88,7.142802,3,45.03859,50
0.48,1.641205,2,1605.856,50
1,7.075584,0,23.00586,50
0.92,7.480079,2,11.15021,50
0.96,7.214522,1,36.85848,50
