0.3,1.2798,3,1996.905,50
0.68,3.12216,1,895.2493,50
0.6,1.250756,0,1240.863,50
0.28,0.8729048,0,2656.101,50
0.36,1.166584,0,2223.68,50
0.3,0.9830206,0,2426.777,50
0.46,1.988117,0,1869.061,50
0.96,5.548671,1,297.4616,50
0.48,1.503326,1,1603.586,50
0.46,1.966871,1,1728.747,50
0.72,2.532119,0,1306.227,50
0.96,6.687411,1,74.3512,50
0.48,1.559781,0,1768.796,50
0.22,0.9028025,1,2575.254,50
0.32,1.44115,0,2207.019,50
0.22,0.9678352,1,2592.285,50
0.3,0.979528,0,2553.254,50
0.32,1.196436,1,2205.761,50
0.92,4.714436,2,432.5984,50
0.56,2.155205,2,1707.502,50
