0.88,6.729377,3,93.23798,50
0.92,7.326253,2,22.00433,50
0.96,6.974848,1,75.17978,50
0.96,7.126798,1,50.16843,50
0.84,6.734693,4,94.91206,50
1,6.332343,0,159.228,50
0.92,7.315523,2,8.341282,50
0.92,6.287681,2,155.0094,50
0.64,3.249094,5,944.3725,50
1,5.662269,0,288.3493,50
0.88,6.857888,3,59.95152,50
0.92,3.932758,2,693.3231,50
0.96,6.976572,1,50.04379,50
1,6.750068,0,97.26007,50
1,6.945545,0,63.43812,50
0.88,6.74502,3,96.32121,50
0.92,7.492745,2,7.779493,50
0.96,7.197233,1,38.57804,50
1,7.47438,0,42.73967,50
0.96,6.455739,1,137.3026,50
