0.64,2.742689,2,954.4384,50
0.92,6.225389,2,138.9248,50
0.96,6.325645,1,164.2791,50
0.4,1.534619,1,1978.602,50
0.62,2.211876,0,1312.268,50
0.96,7.176262,1,45.00065,50
1,7.014139,0,52.74133,50
0.88,6.95697,3,27.76371,50
0.92,6.166963,2,104.9683,50
1,6.901652,0,77.48339,50
0.92,7.328475,2,33.58128,50
0.58,2.10962,0,1446.977,50
0.96,6.709157,1,55.49357,50
1,5.881057,0,208.0528,50
0.96,7.175384,1,39.86829,50
0.96,6.88927,1,69.94878,50
1,7.1963,0,70.85618,50
0.54,1.773601,0,1651.984,50
1,7.271702,0,18.76892,50
0.92,7.491639,2,29.79149,50
