1,6.874788,0,38.93491,50
1,5.541526,0,273.4676,50
1,6.547719,0,113.0434,50
0.96,6.471607,1,79.07568,50
0.52,1.727763,0,1748.545,50
0.3,1.191741,2,2256.716,50
1,6.875168,0,35.57025,50
0.96,6.94343,1,50.35596,50
0.5,1.619723,1,1663.703,50
0.6,2.792912,2,1115.437,50
1,6.639343,0,58.44418,50
0.96,6.089972,1,139.1409,50
1,6.569107,0,84.98306,50
1,6.334366,0,86.23335,50
0.86,4.021795,3,580.1599,50
0.96,6.992454,1,42.68833,50
0.62,2.288714,0,1249.789,50
0.96,6.817642,1,31.3819,50
0.92,4.510586,2,503.9893,50
1,6.758605,0,35.21767,50
