0.6666667,2.604828,0,1143.396,48
0.75,3.331394,0,823.073,48
0.75,3.847632,1,784.9619,48
0.5625,2.16877,0,1385.291,48
1,7.102491,0,60.66441,48
0.75,3.406456,0,754.7203,48
0.6666667,2.86115,0,1096.624,48
0.7708333,3.325653,0,734.8945,48
1,7.760775,0,0,48
1,7.623128,0,20.98305,48
0.875,4.822799,0,404.365,48
0.7083333,3.103147,0,912.4274,48
0.7083333,3.081235,0,982.6203,48
0.8333333,4.430821,0,526.2206,48
1,7.538908,0,27.61804,48
0.6875,2.631498,0,1065.895,48
0.9166667,5.378237,0,424.0975,48
1,7.470975,0,39.94864,48
0.7708333,3.558474,0,750.0042,48
0.7708333,3.400973,0,809.1449,48
