0.9791667,5.848096,0,260.0466,48
0.4166667,1.668271,0,2043.057,48
0.8333333,4.204426,0,539.0203,48
0.8541667,4.655819,0,450.3,48
0.7083333,3.233037,0,949.276,48
0.8333333,4.853918,1,402.3737,48
0.8958333,5.871995,1,194.0209,48
0.75,3.633597,0,904.1382,48
1,7.643128,0,36.78653,48
0.8333333,4.343235,0,607.1636,48
0.625,2.353559,0,1260.564,48
1,7.835246,0,18.75714,48
1,7.631565,0,26.26453,48
1,7.72153,0,11.81973,48
0.7916667,3.858209,0,678.3831,48
1,7.672235,0,21.06617,48
0.7916667,3.744713,0,634.294,48
1,7.07707,0,79.21483,48
0.5416667,2.038121,0,1587.708,48
0.9583333,7.735696,1,19.08408,48
