0.8541667,4.226582,0,491.1121,48
0.7083333,3.238195,0,998.8054,48
0.9583333,7.728981,1,16.61774,48
0.8125,3.90941,0,605.2352,48
0.9583333,7.568356,1,40.80903,48
0.7291667,3.201841,1,889.069,48
1,7.699736,0,19.42072,48
0.7291667,3.629162,1,865.9848,48
0.9583333,7.74169,1,27.48161,48
1,7.873599,0,9.122338,48
0.5625,2.294927,0,1426.995,48
0.8958333,5.216758,1,466.6764,48
1,7.807915,0,18.15611,48
0.7916667,3.635131,0,662.6855,48
0.7916667,3.674301,0,683.8409,48
0.5625,2.415756,0,1484.818,48
0.8333333,4.628025,0,518.051,48
0.6458333,2.953005,1,1047.969,48
0.8333333,4.587033,0,526.4444,48
0.9166667,5.809684,0,258.6887,48
