1,7.507847,0,18.30869,48
1,7.517745,0,9.623935,48
1,7.526874,0,18.03347,48
1,7.41121,0,12.33433,48
0.9583333,7.500446,1,14.81057,48
1,7.684128,0,11.76427,48
1,7.555195,0,5.607223,48
1,7.535738,0,14.1515,48
1,7.633537,0,18.72099,48
1,7.766366,0,0,48
1,7.414973,0,10.28485,48
0.9583333,7.450508,1,12.22689,48
0.9583333,7.797997,1,0,48
1,7.736027,0,13.82497,48
1,7.446327,0,12.13035,48
1,7.491217,0,0,48
0.9583333,7.669392,1,6.637635,48
1,7.484694,0,7.490936,48
0.9583333,7.503173,1,19.34957,48
1,7.458322,0,16.95411,48
