0.9583333,7.679773,1,14.96986,48
1,7.668957,0,32.63587,48
1,7.805977,0,16.88292,48
1,7.659756,0,17.83188,48
1,7.687296,0,26.08461,48
1,7.637983,0,25.01373,48
1,7.694522,0,23.34541,48
1,7.681744,0,26.63973,48
1,7.631396,0,30.74148,48
1,7.60345,0,16.09069,48
1,7.744332,0,14.55229,48
1,7.680107,0,33.94805,48
1,7.706186,0,16.33842,48
1,7.636178,0,24.95236,48
1,7.597989,0,22.15839,48
0.9583333,7.71293,1,16.3382,48
0.9583333,7.647859,1,28.69033,48
1,7.494557,0,54.0507,48
1,7.768711,0,5.98796,48
1,7.676795,0,14.42658,48
