0.9166667,7.563622,2,40.01941,48
0.9166667,7.574008,2,18.7625,48
1,7.596181,0,23.70252,48
0.9583333,7.495388,1,15.91856,48
0.9583333,7.312165,1,40.32259,48
0.9166667,7.485799,2,24.1919,48
0.9583333,7.164947,0,172.8588,48
1,7.146861,0,38.92692,48
1,7.481597,0,13.74287,48
1,7.598697,0,14.44862,48
1,7.491624,0,23.7085,48
1,7.515713,0,6.91991,48
1,7.514065,0,14.13784,48
1,7.509712,0,10.61523,48
1,7.387257,0,26.31612,48
1,7.561831,0,10.43672,48
0.9583333,7.518346,1,13.88766,48
1,7.507037,0,17.15622,48
1,7.550567,0,10.53447,48
1,7.568144,0,10.73453,48
