0.9183673,3.957613,4,673.6473,49
0.8367347,3.877784,8,659.416,49
0.9183673,3.733182,4,768.5095,49
0.877551,3.791398,6,697.664,49
0.9591837,3.82921,2,759.41,49
0.9183673,3.816675,4,727.5013,49
0.9591837,3.903772,2,700.6354,49
0.9183673,3.804434,4,725.4692,49
0.9183673,3.720391,4,765.3162,49
0.9591837,3.911339,2,705.6104,49
0.9591837,3.9347,2,701.5193,49
0.9183673,3.716588,4,752.5402,49
0.877551,3.986984,6,641.7026,49
0.9183673,3.853786,4,719.4904,49
0.9183673,3.943508,4,689.5851,49
0.8367347,3.88186,8,648.6646,49
0.9591837,3.826904,2,761.6114,49
0.9183673,3.836923,4,714.4401,49
0.9183673,3.798232,4,747.4429,49
0.9183673,3.762696,4,748.5239,49
