0.9583333,7.173891,1,29.95305,48
0.9583333,7.244352,1,20.98213,48
1,7.219109,0,23.90025,48
1,7.642442,0,12.28804,48
0.9583333,7.294223,1,11.96462,48
1,7.319024,0,21.66657,48
0.9583333,7.327801,1,23.97371,48
0.9583333,7.07799,1,22.38718,48
0.9166667,6.71305,2,62.85125,48
0.9583333,7.383998,1,23.96634,48
0.9166667,7.450708,2,14.92483,48
0.9583333,7.40284,1,23.9539,48
0.9583333,6.953445,1,41.98947,48
1,7.51229,0,8.980612,48
1,7.502691,0,17.27006,48
0.8125,4.011184,1,577.9097,48
0.9583333,7.076244,1,20.96809,48
0.9583333,7.398405,1,19.46409,48
1,7.054523,0,12.71751,48
0.9583333,6.668725,0,104.7682,48
