0.6041667,2.523207,0,1186.815,48
0.4791667,2.171767,1,1332.895,48
0.625,3.298597,1,846.1941,48
1,7.66248,0,5.971684,48
0.8333333,4.272774,0,500.9189,48
0.7708333,4.454721,1,504.4328,48
0.6875,2.991247,0,922.3401,48
0.9166667,5.897346,0,203.6879,48
0.7083333,3.608823,1,700.5664,48
0.875,4.710018,0,359.2799,48
0.8958333,6.120272,1,200.9097,48
0.7291667,3.88689,1,680.468,48
0.9583333,7.449219,1,8.981878,48
0.7708333,3.836926,0,637.5482,48
0.8125,5.009742,1,350.2795,48
0.8958333,5.686777,0,230.5449,48
0.9583333,7.697957,1,14.84546,48
0.8958333,5.495834,0,293.055,48
1,7.571625,0,21.06516,48
0.4791667,2.008119,0,1506.103,48
