1,7.448046,0,20.91418,48
1,7.599965,0,19.70807,48
1,7.402822,0,21.71257,48
0.875,4.86483,2,401.1942,48
0.8958333,5.54159,0,258.7601,48
1,7.465992,0,14.97167,48
1,7.565427,0,13.02424,48
1,7.539045,0,8.98223,48
1,7.430316,0,24.29218,48
0.8541667,4.810079,0,399.8549,48
1,7.338735,0,20.11088,48
0.9583333,7.256331,1,14.99723,48
1,7.611584,0,8.982124,48
1,7.550066,0,2.993971,48
1,7.235434,0,31.12587,48
1,7.472321,0,14.95062,48
1,7.637421,0,9.913231,48
1,7.248662,0,17.95322,48
1,7.52024,0,11.96987,48
1,7.361653,0,36.13882,48
