1,7.207913,0,39.7861,48
0.9166667,7.128912,2,44.91728,48
0.875,7.452695,3,29.97796,48
0.9583333,7.732282,1,6.542499,48
0.9583333,6.513561,1,102.8565,48
0.875,7.211236,3,38.43641,48
0.9583333,7.466188,1,27.00662,48
0.9583333,7.508623,1,24.57773,48
0.8333333,5.973408,3,182.6144,48
0.9583333,6.940572,1,71.80367,48
0.75,4.490299,2,446.8887,48
0.9583333,7.528943,1,21.16774,48
0.9583333,7.267275,1,21.61856,48
0.8333333,7.433534,4,17.95623,48
0.875,7.579123,3,14.97255,48
0.9583333,7.292074,1,38.98817,48
0.875,4.72475,3,463.2845,48
1,7.301301,0,30.6424,48
1,7.553947,0,29.98118,48
0.75,6.367682,5,127.2429,48
