0.75,7.597189,6,8.990887,48
0.9166667,7.366871,2,14.69896,48
0.875,7.479531,3,0,48
0.9583333,7.574855,1,2.994024,48
0.9583333,7.691621,1,9.594657,48
0.9166667,7.325454,2,15.07856,48
0.9166667,7.720166,2,5.988083,48
0.9583333,7.441618,1,2.983836,48
0.9166667,7.712784,2,0,48
0.9166667,7.293974,2,15.13789,48
1,7.706972,0,0,48
0.9166667,7.651063,2,5.987925,48
0.9166667,7.617954,2,0,48
0.9166667,7.513417,2,5.988118,48
0.9583333,7.116243,1,6.232406,48
0.75,7.555259,6,5.988048,48
0.8333333,7.718608,4,2.993989,48
0.9583333,7.342771,1,7.660657,48
0.875,7.431949,3,0,48
0.9583333,7.448563,1,5.969292,48
