1,7.23387,0,107.9601,64
1,7.299034,0,78.61963,64
1,7.105086,0,123.6035,64
1,7.254673,0,93.17878,64
1,7.225773,0,77.15305,64
1,7.051077,0,151.0598,64
1,7.08746,0,134.4659,64
1,7.320565,0,93.21019,64
1,7.158493,0,127.4764,64
1,7.016956,0,140.4158,64
1,7.29163,0,102.0615,64
1,7.203168,0,100.9563,64
1,7.226704,0,77.50057,64
1,7.166332,0,106.5393,64
1,7.121186,0,136.262,64
1,7.154427,0,119.7383,64
1,7.322652,0,101.4502,64
1,7.063399,0,125.7542,64
1,7.119644,0,154.4064,64
1,7.065825,0,122.4221,64
