1,7.06527,0,78.70882,64
0.96875,7.427889,1,20.45048,64
0.96875,7.176934,1,72.91439,64
1,7.25013,0,74.64305,64
1,7.291853,0,66.29724,64
0.96875,7.267069,1,93.34899,64
1,7.114423,0,65.71622,64
1,7.030505,0,100.254,64
1,7.194415,0,57.27233,64
1,7.224801,0,64.64738,64
1,6.936491,0,111.9545,64
1,7.15224,0,65.05302,64
1,7.290412,0,77.41384,64
0.96875,7.319067,1,50.745,64
1,7.501084,0,11.97592,64
1,7.040159,0,85.41347,64
1,7.284523,0,49.81864,64
1,7.209545,0,78.95728,64
0.96875,7.349583,1,57.97764,64
0.96875,7.012905,1,101.6116,64
