0.75,7.42398,8,10.56178,64
0.75,7.06606,8,20.52465,64
0.75,7.164147,8,18.59853,64
0.75,7.208134,8,19.76208,64
0.75,7.081972,8,18.95884,64
0.75,6.822797,8,36.35855,64
0.75,7.128812,8,8.755045,64
0.75,7.042956,8,22.13134,64
0.75,7.162756,8,12.45133,64
0.75,7.207667,8,7.585087,64
0.75,7.212377,8,6.173217,64
0.75,7.06053,8,17.83924,64
0.75,7.011899,8,21.25723,64
0.75,7.498441,8,4.403905,64
0.703125,7.643346,8,3.247097,64
0.75,7.034023,8,7.91464,64
0.75,6.97545,8,32.9981,64
0.75,7.060685,8,7.893737,64
0.75,7.072481,8,17.0323,64
0.75,7.131837,8,12.96212,64
