0.8333333,7.870486,4,9.980303,60
0.8666667,7.796657,4,31.10801,60
0.8833333,7.73642,2,42.32528,60
0.9,7.88489,4,16.37164,60
0.8,7.799877,4,32.55679,60
0.8166667,7.794508,4,42.11956,60
0.8833333,7.827722,2,24.7177,60
0.7166666,7.780552,12,40.89687,60
0.8666667,7.809186,2,30.30569,60
0.8166667,7.804338,2,30.09281,60
0.8666667,7.832454,2,18.75298,60
0.9166667,7.835364,4,21.07422,60
0.8666667,7.790121,4,22.22368,60
0.8833333,7.712221,4,36.5994,60
0.8833333,7.789407,4,32.19771,60
0.7666667,7.767482,4,32.26833,60
0.9,7.790034,0,30.99549,60
0.7666667,7.804791,6,34.63012,60
0.75,7.852491,6,19.93723,60
0.8,7.864831,6,14.63108,60
