0.9583333,7.014115,1,118.845,48
1,7.847123,0,0,48
1,7.9658,0,0,48
1,7.793245,0,5.89029,48
1,7.83365,0,10.49344,48
1,7.890755,0,6.682801,48
1,7.875937,0,0,48
1,7.84519,0,0,48
0.9583333,7.39153,1,40.52229,48
0.875,3.812845,0,421.3523,48
1,7.513483,0,11.48805,48
1,7.786688,0,4.767312,48
0.9583333,7.784201,1,11.77472,48
0.875,4.523626,1,297.6911,48
1,7.807907,0,6.216448,48
1,7.548254,0,13.60602,48
0.9583333,7.856008,1,4.882418,48
1,7.757183,0,12.05656,48
0.9583333,7.889399,1,5.485941,48
1,7.719285,0,9.875154,48
