1,7.665114,0,18.36492,48
0.8541667,4.270983,0,492.268,48
0.7916667,3.494211,1,669.7211,48
0.9583333,7.263329,1,61.8178,48
0.4791667,1.5162,2,1906.731,48
0.75,3.026568,1,898.3101,48
1,7.55829,0,27.76526,48
1,7.727387,0,13.43834,48
1,7.769753,0,8.084959,48
0.9583333,7.105179,1,90.8736,48
1,7.736218,0,13.22959,48
0.9583333,5.542178,1,495.3621,48
1,7.566506,0,32.04051,48
1,7.595317,0,7.195148,48
1,7.671387,0,18.14878,48
1,7.661332,0,12.24164,48
1,7.549582,0,37.19002,48
1,7.074783,0,105.0627,48
1,7.366576,0,15.00788,48
1,7.742647,0,12.18505,48
