0.9375,7.845191,0,25.80679,96
0.9479167,7.858138,0,29.90911,96
0.9166667,6.833182,0,250.7613,96
0.96875,7.80534,0,27.29243,96
0.9479167,7.878816,1,15.03623,96
0.96875,7.916813,0,34.53686,96
0.9479167,7.730878,0,78.8096,96
0.5520833,1.431774,0,2639.145,96
0.9791667,7.809163,0,56.91111,96
0.96875,7.889252,0,41.66667,96
0.9583333,7.860559,0,11.42276,96
0.9375,7.797572,0,35.74449,96
0.9791667,7.867848,0,34.62405,96
0.96875,7.745569,0,63.03798,96
0.9479167,7.857774,0,44.49063,96
0.9895833,7.831123,0,34.499,96
0.9583333,7.894151,0,16.66667,96
0.9375,7.854048,0,12.01423,96
0.84375,6.049029,1,438.3701,96
0.9895833,7.846593,0,29.23258,96
